,NSD_0-2.5,SD_0-2.5
142,6.049555368734718,4.292823941906263
143,5.660450001404585,4.647496632226963
144,5.209774551711885,4.153756089887489
145,5.447591596440677,4.304241054963128
146,5.7217044382130915,4.084305120917313
147,4.719119732070727,4.4736611898854814
148,4.978692376006892,4.568916393599741
149,6.056721491955057,5.474859819142865
150,5.253336940192835,4.7388389279333065
151,5.142050064792143,4.33293824476045
152,5.279097018160882,4.14695658521169
153,4.714016349603058,4.589809085395065
154,5.3792674516185714,4.45108954304706
155,5.616094638145007,4.559001141508603
156,5.327473770338288,4.457888986149951
157,4.987617714984572,4.487485614567833
158,4.891102984281914,5.110977124935964
159,4.008606983109223,4.579249935917091
160,4.950950001089335,4.64351438128584
161,5.808545232147438,4.906660506363668
162,5.624426571529572,4.1508752423147275
163,5.847535423971712,5.152784569177823
164,6.423842955104936,4.122351898616892
165,5.359627007669399,4.568685513892696
166,4.7221641750425345,4.2590920147417854
167,5.692462400621071,4.696642451109211
168,5.474990670057923,4.899670119545713
169,4.794209990821996,4.192436673847274
170,6.106476948093734,4.145888943574056
171,5.464563328703982,4.350004368277537
172,5.300993691560352,4.562679696637964
173,6.138471698863404,4.685373723033608
174,6.273172683104472,4.474810696708437
175,5.727207137736189,5.035332637673775
176,5.4881496428502325,5.342731870361794
177,5.151704930241722,4.473078725916227
178,4.463872763588397,4.090178472561
179,5.743780885150177,5.4218849004676715
180,5.105523581803766,4.265936280611219
181,5.313655261807747,4.960486900476505
182,4.877028965747722,4.9313469236436696
183,5.524836629396827,4.920258087952838
184,5.2184044159897995,4.440175506310348
185,5.703137180309238,4.580530887415535
186,4.9239490358804705,4.411568742338992
187,5.996014702565346,4.150594785412392
188,5.0242756329288065,4.270801007886596
189,5.4558546996946005,4.576564898685246
190,5.121907819196096,4.675748069957917
191,5.48980110172424,4.7558847542097045
192,4.880687548165584,4.522683113266447
193,5.428664818641504,4.6020461950676195
194,6.293467614223247,5.1195725798218215
195,4.252049472301449,4.740656447833983
196,5.858666268167763,4.434384273303603
197,5.403599539339697,3.8959079330914395
198,5.449047990186216,4.62509841920651
199,5.2984697308652215,4.3108865034590025
200,5.488473601609795,4.488246720320489
201,5.786521273031426,5.140960137994586
202,4.716803801558561,4.790690964438828
203,6.586486372260382,4.641055389128076
204,5.42917777438934,4.802623495563863
205,5.280050738106287,4.471171216603118
206,5.931512833629172,3.7246132815387867
207,5.612045248729994,4.715155500684219
208,5.051360334288503,4.266603677072409
209,5.3651201467300105,4.6778658547628496
210,5.870817620910803,4.619063605739388
211,4.2492745290527365,4.871876257117413
212,5.192676002942829,5.1337562691873995
213,4.7453791154427245,5.1572191118494395
214,6.335897976248542,4.271998699761819
215,5.25494937189498,4.547072226843992
216,5.196421004658793,4.498310043323626
217,5.432038816904855,4.6560786998705845
218,5.076638719031366,4.365744938004703
219,5.835870501755978,5.247435634595371
220,5.549689208938412,4.775907559289684
221,5.455034976624251,4.610161920961338
222,4.9980955543361665,4.295296493956735
223,4.750010284297353,4.257816765004188
224,5.454599440733707,4.921745028418473
225,4.789291960944712,4.253917056816124
226,5.7938483110851084,5.001148021591838
227,5.312673152109267,4.329684357862603
228,5.495165581944502,4.422794423205954
229,5.43126442392162,4.12741834873958
230,5.41046261367216,4.247762163674903
231,5.273543118912719,4.409214310346975
232,6.5646391955219165,3.8560511007073788
233,4.747885152522856,4.17270627114194
234,6.088514022734187,4.346897338914076
235,4.791264558930311,4.0587176307579
236,5.66155264979241,4.314665875212213
237,5.261963211371185,5.277253329952738
238,5.4621469088894505,4.373189139343987
239,5.82749877009779,4.312843209391209
240,4.517364348868042,5.024315510850513
241,5.8319287161177495,4.198721645718142
242,5.3925077347910415,3.721688680327622
243,5.715344614477087,4.39397223176423
244,4.7712047906198745,4.406425987962346
245,4.938330808226357,4.204029212295079
246,4.5275851883767455,4.743925030716524
247,4.970179337084548,4.904669272743831
248,4.895070141269343,4.437704373446742
249,5.487873503645491,4.52730897224014
250,5.5111332064519285,4.39135594487187
251,5.1987758205613925,4.192455816814909
252,5.842487850850257,3.9085189738883614
253,5.634449589838419,4.1984466574358885
254,5.262340087158069,4.16997093962052
255,5.416681470477046,4.357499037782046
256,5.171754389247344,4.542122700917997
257,5.088333221669802,4.723286576130364
258,4.248175388839582,4.014760528927659
259,5.7270251054704,5.174511347654627
260,5.626353982083155,4.666849716553267
261,5.489621449219832,4.903707261198845
262,4.378827465763217,4.661789743675889
263,5.436047581251832,4.176329170054595
264,5.328187221495091,4.612756398740895
265,5.49319485192208,4.824446059273975
266,5.697872168265802,4.275935791994186
267,4.879772204218954,4.450651568890678
268,5.195475334925396,5.199678183700824
269,5.156258493325613,5.2592655046348185
270,5.533998935252594,4.998600369843039
271,5.454738920116782,5.328845401239356
272,4.959309921450891,4.23453851062067
273,5.197020880564353,4.444841650100259
274,4.402787494595858,4.913889094571595
275,5.31647986796401,3.9147568545556815
276,5.220842793690695,4.026422873295082
277,4.66016416663297,4.9002421026250875
278,4.517812591357213,4.111283755360988
279,5.438722419768707,4.502622296632262
280,3.954268947755134,4.585113775242588
281,4.893600084353165,4.494193084156296
282,4.860059884769936,4.050835104534414
283,4.758642106301556,4.43497451234082
284,5.373014007726092,4.119708739637578
285,5.497674413193262,4.090259661503396
286,4.4881389465470125,4.368507750258964
287,5.534783766109664,4.93781964200376
288,5.0787123389408455,4.138788108311471
289,4.99303270285015,5.0277372797596644
290,5.864298458243193,4.2532972487389396
291,5.072397935932697,4.33491665291108
292,5.1060525411228594,5.066141385153869
293,5.548523161771196,4.30750093475463
294,5.690940519341446,4.693694167580594
295,5.2004655868384875,4.557501909760959
296,5.762845053473933,4.358320508565751
297,4.624504589228903,4.669075855069173
298,4.983457963917336,4.486506237757507
299,5.8719770873641135,4.618464419243594
300,5.569775659623362,4.339579950134904
301,4.6087027812532755,4.615535898511481
302,5.922026793369285,4.07663875881403
303,5.542819571941312,4.24492133372581
304,4.65430879261477,4.841881907948956
305,5.509543464020365,4.823486765934609
306,5.2535910808637345,5.232389488580807
307,6.070649661164807,4.076148865604715
308,5.0875419851278485,4.562296540767839
309,5.331287787648895,4.913755382651706
310,5.827832272351321,5.346188054570095
311,4.805468723028427,4.330444581494014
312,5.077226143594846,5.60224950048986
313,4.753814199415923,3.8812107374355205
314,5.5902143562910105,4.545309649240057
315,5.755647759434387,4.5511939497588925
316,6.1369541007556405,4.887990162931246
317,5.870901580800811,5.481056463816227
318,5.220472209663065,4.6387718215921705
319,5.516307956580986,4.5018158422037855
320,5.352834161523406,4.913118480813573
321,5.888096331568988,4.566632265805854
322,5.317746594331131,4.022786043165712
323,5.511017074026679,5.055896191726045
324,4.960822342648496,4.854726298125836
325,5.314505950906362,4.6706351835603845
326,4.284900597914303,4.608060522226767
327,5.541325589106325,5.005973030128886
328,5.085880599260867,5.321123773521424
329,4.862678955238219,4.265389070350321
330,5.369204091499429,4.677218248889602
331,5.608998249627527,4.1078324258899555
332,4.636458703890233,4.47082830287759
333,4.870590506834579,4.588601104895725
334,5.4880333978125275,4.810867198049598
335,5.3999427662265775,4.065005431725473
336,5.049727845210113,4.5373980713409
337,5.809000310241341,4.616712562829717
338,5.959054916497262,4.68973308971696
339,5.485775822648064,4.726918530949709
340,5.032345256686681,4.919524389639761
341,4.338725679744653,4.593526439500491
342,4.904655224562948,4.3217223750949145
343,5.713947827705094,4.146435925933408
344,5.8516933560426665,4.585979418815433
345,5.127189059547048,4.413435992673076
346,5.2719141481314145,4.646665432807427
347,5.642889071431865,5.002203647565018
348,5.21425792996141,4.572713636307141
349,5.691052250574856,4.437344287513835
350,5.013735722942759,3.9805065216854105
351,5.252709562608834,4.7104976973649295
352,6.3814329186153875,4.733556132614
353,5.688660831146371,4.9656659466611845
354,5.496670160394511,4.072732628314425
355,4.888654624774288,5.150206309624369
356,5.6302835193318135,4.76278958803156
357,5.12725384027887,4.567129779726053
358,6.247933888186733,4.83690946610698
359,4.840206325006339,4.261930016025852
360,5.420743138595113,4.313607582861199
361,5.9297562760768905,4.143762699217964
362,4.937705174401027,4.316157033868538
363,5.453708015149402,4.968276777963974
364,5.134043635199588,4.003074473131765
365,4.830128931596619,4.44182486425579
366,5.927307143147311,4.393533440911736
367,4.9957139767620005,4.880922529008801
368,5.343951851176189,5.940072916837289
369,4.7016219863234765,4.339212634003572
370,5.219676772947694,4.497562144691646
371,5.054241272811521,4.342338534518212
372,5.576597422247251,5.48537886911337
373,5.458947698735785,4.482031433999626
374,5.544584714053061,3.9241078868134185
375,5.1342661295108805,4.266782085022235
376,4.641244756453299,5.160374457679114
377,4.933815917702847,4.58203399250733
378,5.254321840289197,5.194912836758055
379,5.248540083344523,4.769724646535773
380,4.783328107854824,5.285467109312095
381,5.916634051960863,4.2062664333160775
382,6.236724262447075,4.674946150411389
383,5.109927140171259,4.54984640300507
384,4.955164040891841,4.499308643277355
385,5.277663184505224,4.949744280994257
386,4.649752593669761,4.740498960131009
387,5.768506137418472,4.443401467448268
388,5.000848420461184,4.850995579808076
389,5.652910897212153,3.8665868060938
390,5.267507867209117,4.505666626207469
391,5.272178145949103,4.3998752497063744
392,5.313773018084833,4.781842675532687
393,5.422490521991744,4.326134528746145
394,5.286959904468875,3.8829233794891245
395,5.3323506316652045,5.053573856730241
396,4.888641123147403,4.541340724136524
397,6.017640390481975,4.2261438311967
398,6.5006999238700764,4.572701559385232
399,5.371505379059257,4.906628160822084
400,5.367473951497758,5.221518311184188
401,6.579154221001079,5.107026097063981
402,5.384262576500875,4.828708182054459
403,4.315653916057989,4.6867402526239355
404,6.124304803338204,4.567848595282964
405,4.30260733366744,4.4695243483088065
406,6.234558461568392,4.7403211338692435
407,4.453785017627551,4.062489282935305
408,5.0925345244181335,5.080963018119814
409,5.463543431602659,4.9591368535030504
410,5.904315246705495,5.015898772916653
411,5.147326931958641,4.634339926512985
412,5.110733817630489,4.873832984915199
413,5.227124298551258,5.461108383916111
414,5.326261209085236,4.630980185397398
415,5.616688190978621,4.7152770137684765
416,4.770705888362348,4.10791912887418
417,5.1999108094910955,5.568721453866531
418,5.2462399090766505,4.216049165328874
419,5.242454457778321,4.541293543469641
420,4.952331918701306,4.609843769337266
421,5.50386905443898,3.8167418126867947
422,5.1988659703460325,4.878537166868805
423,4.7885886881844995,3.868462199873535
424,5.074475640999714,4.400712876630381
425,5.06347640924413,4.755018259625178
426,4.828846377603739,4.042198903935872
427,5.833588790147463,4.95423194432868
428,4.995876171223794,4.845829931298603
429,5.782096827686928,4.1670871195183015
430,5.714496756018731,4.89398434799514
431,4.703694809148909,4.831872724366265
432,5.715628608184316,4.160716840425337
433,5.466720155283254,4.300560975807148
434,5.557357277471,4.551412981358632
435,5.321981112774025,4.46888881297415
436,5.686197403050687,5.029239523468445
437,5.527032631947405,3.9613471140013616
438,5.671622888351972,4.290057771721965
439,5.469786527860534,3.9981734515389973
440,5.491644695432171,4.4515219488091375
441,5.62386646663029,3.815203134693702
442,5.908207905308024,5.0611544001414694
443,5.99938034385472,4.451276213590737
444,5.654807392052749,4.721645851306408
445,5.504513200752422,4.0814569468836055
446,4.332178572736839,4.652774022527401
447,6.309623867612395,4.920549248803675
448,5.237191192532075,4.737312557438867
449,5.977925230574572,3.954047202510309
450,4.732665357569204,4.04705578634952
451,5.954922022363043,4.373521406741388
452,5.064244700983769,4.359035514487216
453,5.462366753186124,4.293059832066093
454,5.003085062011361,4.560933451693095
455,5.478958664879269,4.058807865479388
456,5.239026373369283,4.022340099857019
457,5.497635632215469,5.181577309309681
458,5.504276347455938,4.445779940405171
459,5.273285233629637,4.360213694379639
460,4.793169759547859,4.655563899304004
461,5.240382102035612,4.1242723789403835
462,5.141429444108556,4.5716581433320025
463,5.806191284388408,4.415581706491044
464,5.995494329483611,4.565848432092458
465,4.902085770592066,4.29356048247799
466,5.635926491851424,3.8555588779781584
467,4.65152465697398,4.0974778042649955
468,6.53982166202514,3.9229752610235193
469,5.766728153404434,4.59211762621638
470,4.594447625223668,4.355244985100251
471,5.0530685414962795,4.493374256403138
472,4.8832549939040915,4.323018573789337
473,5.804410812264403,4.618161689781344
474,5.460413641824434,5.292147493685336
475,5.721840389942587,4.749826668985598
476,5.712787915784247,4.0329161209068
477,5.531258789585553,4.506273196551788
478,5.144277479056171,4.2850307375752585
479,5.143677427004994,4.066912380586385
480,5.109903824529788,4.789788687787624
481,5.078205404785305,4.6232691670423725
482,6.257016379547481,4.276194179410663
483,5.905009930650902,4.871752181141959
484,5.46473639474071,4.657524463733185
485,4.778588483138683,4.300326143622436
486,5.536161568275436,4.5566251707544385
487,4.869536977512571,4.269092407886843
488,4.689415711775093,4.79813868847049
489,5.215230101034773,4.827861334898935
490,5.104478398807293,4.88021514544024
491,5.8363609197784605,4.6309469196321915
492,6.111281974360793,4.152592231855116
493,6.1932064849244695,4.062037065431949
494,5.544499969234247,4.2896130521851275
495,4.929991691027739,4.381226915702271
496,4.946930312041902,4.409768108658168
497,6.356906109605141,5.451630964882985
498,6.503523485005247,4.875602031649492
499,5.645579272386159,4.382721471573467
500,4.938656533515453,3.8956157381202345
501,5.4603878604241665,4.24477149886359
502,5.477410122579521,4.789357340905573
503,4.881926123078607,4.77151491684454
504,5.8532549122801285,4.3450668285987435
505,5.7990961522171816,4.648242668687932
506,5.183629002547334,4.426930087519085
507,5.436671185955296,4.087067914503708
508,6.0736306972320016,4.1999599248880175
509,5.040147078718526,5.564596391051722
510,4.961798671408536,4.234542443831764
511,5.723421049742461,4.458306409765268
512,4.1824635943987065,5.581986761431366
513,5.503353792584235,4.66059186862354
514,5.389941110126694,4.26918315675073
515,5.163173535332873,5.062061314060378
516,5.465627942017043,4.737229052012861
517,5.734538003476185,5.337061436608976
518,5.791318842980762,4.537676929302879
519,5.627844373215866,4.591379809551092
520,4.68854679911451,3.983083483482971
521,5.0942082694602755,3.997548918907539
522,4.934250829307826,5.286273590692135
523,5.091534032895661,4.678725126390629
524,5.294744059481154,4.71024938728164
525,5.110330993993657,4.971574688049258
526,5.1970021435652605,4.042288475502606
527,5.973272586297816,4.84676014022032
528,5.309183183959758,4.305247639300788
529,5.000370777347802,5.087755555782334
530,5.362448482160572,4.88141093845444
531,6.343486277433737,5.094594784323772
532,6.0267663181605,4.888162244933205
533,5.826616128587084,5.619332409884859
534,5.61013163543164,4.875196224037127
535,5.087583145433497,4.280661710152291
536,5.326049927925606,4.716800359803182
537,4.41748016557945,4.522029646609844
538,5.080991057030349,4.090842058832136
539,6.153501951410363,5.118742869218504
540,5.677045611702863,4.860008325344409
541,5.257281363706007,4.833876764523066
542,5.750886014638307,5.78099602030772
543,4.826014654973565,4.935421304997057
544,6.10761208930321,4.4992082627193275
545,6.117830105359587,4.398396941666208
546,4.8193834829692435,5.206549893317805
547,5.267038344946047,4.527145731399626
548,4.413739926621061,4.490582119935949
549,5.9005798464073695,3.879744131961212
550,4.94356485807711,4.285438183933151
551,5.128939675663659,4.5096841817666995
552,5.122521458757242,5.037322096988012
553,5.699005490854725,3.9839548491771857
554,5.08406915355386,4.227528229518481
555,5.132410267452269,4.3511223877822305
556,6.060197233040673,4.121028816209153
557,5.555780458672694,4.997769376157824
558,5.095147630416403,4.316769391489462
559,5.303236799713043,4.62016511432086
560,5.725001136687342,4.720852810575412
561,5.403083475378948,4.150434208063379
562,5.621319719430118,5.398079017758583
563,4.694169321518424,4.903743261429898
564,6.040460510910262,4.16534106442326
565,5.647018144250354,4.220577050814265
566,4.695741483116462,4.766347567584273
567,5.85561979636075,4.656501407690705
568,5.611067073917783,4.19068251131989
569,6.100016397834115,4.674980771275642
570,5.774695323457555,4.835491022934071
571,5.1815506642108495,4.479946397260482
572,5.294571866591129,4.120230728127451
573,4.684930038721864,5.172776671108607
574,5.650423441995041,4.635303456420848
575,5.513464639639563,4.652008494656215
576,5.3413601113755975,4.581686696412585
577,5.969965064479105,5.318715335114599
578,5.745044135366281,3.8368159065459673
579,5.41705248632961,4.363024977662088
580,5.74527430443263,4.206956607386668
581,5.184333020998934,4.961315459632679
582,5.3730709415406634,5.380399122329193
583,5.444628727434436,4.719926787688118
584,5.885147571559123,4.44704375815227
585,4.662109038580885,3.8723087132068637
586,4.967917076170679,3.960283067376652
587,5.047429959832527,3.9930710272674736
588,5.873990260467412,4.425111236330711
589,5.422239841194085,5.147180164762714
590,4.57158284439511,4.822556633299308
591,6.352190462301217,4.6331884322265395
592,5.642235089379955,4.496551856221544
593,5.731316982163559,4.3679153258439944
594,4.807273814915508,4.759579191468604
595,5.733980720788018,4.073142681189834
596,4.917216097331226,4.397404328181639
597,5.3269665024843516,4.8253466497108
598,4.814258879726967,4.645763985376192
599,5.188753631006698,3.768044870095232
600,5.475338625250601,4.56361771300927
601,4.717356533262574,4.4398143477653855
602,5.136420484007336,3.9006163530137803
603,5.6636530410048485,4.398261833156654
604,5.32704561410205,4.736659995877128
605,5.545733715197129,4.758922556311782
606,5.919452404312578,4.298812796630106
607,5.66089716878123,4.958683058460743
608,5.283872557456189,4.55805938473853
609,5.379753431942211,4.651779290186865
610,5.462183712643457,5.26330124548879
611,5.385113004699901,4.408320158797667
612,5.205018784077996,4.889744709464546
613,4.7422539518052975,3.7593261439142736
614,5.181066546964511,4.391014033021859
615,5.874899488554704,5.400690689395783
616,4.82536972783442,4.327292156558831
617,4.342051425542324,4.712089622933096
618,5.913687549954295,4.935088216881345
619,6.176360234965873,4.482762550244095
620,5.113402948055262,5.0076897781799214
621,5.173346694703936,4.721661901230963
622,4.389365691003261,5.081652954254772
623,4.883946384740734,4.826765155844898
624,5.638639047933439,4.534575720580772
625,5.189723372938174,4.7642348671453325
626,6.2051245697485236,4.832012524939168
627,5.517224624052123,4.402314233995118
628,5.704947118673998,4.515673150790674
629,4.846415163460054,5.45867627798228
630,4.7845213235919655,4.225632815955951
631,4.695302139251152,5.394476279334908
632,5.193922130536332,4.416458082787401
633,5.142206949002755,3.888544475818131
634,5.107849596539911,4.226767942096039
635,6.056234869912246,4.321855126372408
636,5.766148822798764,4.121109637287069
637,4.953581332998579,5.170852823904213
638,5.323188342567834,4.26555408620261
639,5.2395037580671024,4.747263014132594
640,5.59452793140316,4.561049795312496
641,5.259085851484261,4.4716601132765055
642,5.8148352878538985,4.906888056517589
643,4.854511285616019,4.590409198338481
644,5.335124671933208,5.352549086765807
645,5.325730955623618,4.270229408953355
646,5.263028993520169,4.214779732054379
647,5.388002658473512,4.454996451343657
648,4.59487774610968,5.277306734022204
649,5.6687783923452555,5.238762258277819
650,5.62612179063663,4.46198482080985
651,5.6010735104814495,4.531963298954081
652,5.570482122415011,4.853065901949161
653,5.625757268672711,4.651077239195189
654,5.772063196800286,4.192354367243092
655,4.364373656732381,4.983668997419124
656,5.327849156322909,4.960353456734015
657,6.212442118314695,4.5980387267150835
658,6.089865301072457,4.658686252313123
659,5.823012763821701,4.52880402150736
660,5.0698598586755175,4.8456791559403305
661,5.992539471715608,5.344731001652637
662,4.688308965459204,4.848890192670197
663,5.090550362712179,5.708551169961988
664,5.052326194593218,4.960197266063615
665,5.6169757208224205,4.424440836816348
666,5.129669980784031,5.000652111315992
667,5.157346123219049,4.181212575795885
668,5.689638953199943,4.254897750199166
669,5.102851237494477,4.192247303953125
670,6.659892386418009,4.4348961256167465
671,5.030518788234459,4.531125427180698
672,5.277221721580244,4.778322096297555
673,5.1069668638158,4.432178593225246
674,5.2448206003360776,4.594499573590132
675,5.529624741146538,4.898558863324639
676,5.392800490654109,5.176784772556419
677,6.045956756125336,4.369853326629481
678,5.906728027080493,4.240598573302916
679,6.481044082571781,4.389639769011183
680,5.005050768738234,4.187126008274729
681,4.9553576213208546,4.373679329187869
682,5.290641182040729,5.020472313073313
683,6.093311096422249,4.68128049548456
684,5.917223863597786,4.862037985255025
685,5.296680824192034,3.7037339423797535
686,4.955428332841394,4.812734425375518
687,5.674894205765763,4.968583277820885
688,5.553669480312082,4.764434835800663
689,5.479831530542844,3.6985983275029963
690,6.25028708410217,4.092621355286393
691,5.896527790110627,4.367223775013675
692,5.0871512847832925,4.357171328571851
693,5.342887352458646,5.894774115172095
694,5.627970105287842,4.583907618786277
695,5.229175937677344,4.710416530223782
696,4.960163300378106,5.104075258349813
697,5.339821484651778,4.976950916467506
698,5.56030893844146,4.422398608700113
699,5.214017574453053,4.263365193492676
700,5.2116816551677685,4.283060715926904
701,5.112925441356114,4.334941001448503
702,5.750879124347085,5.110285591668292
703,5.1729903309688,4.006655569406862
704,5.257391185831004,4.44656621501137
705,5.74044508945866,4.4966521831514505
706,5.679239965087822,4.313264678234552
707,4.970336186795099,4.564949045436226
708,5.298183942428034,4.460011472728019
709,4.813943583109331,4.45523422297867
710,5.169155996537055,4.667045372633574
711,5.296532144270782,4.841411475869921
712,5.740900523666481,4.551145887933586
713,6.058962958090255,5.117800182547556
714,5.117401426119738,4.8055383898131545
715,5.035002770129024,4.224558766623679
716,6.019922485357532,4.474224441063899
717,5.3195965409954775,4.550110581004752
718,4.8168125580719785,4.300153629291197
719,4.742573817013148,4.538058489830756
720,5.272406866602772,4.77335309093059
721,4.874484216480659,4.4439954388763745
722,6.253058074612184,4.1875637766241445
723,5.943688755353089,4.715023195868144
724,5.67112398084109,4.6236592061104345
725,5.3530016135661285,5.100697601620173
726,5.8712622656082845,4.37788001951822
727,5.5566798074235,4.470984391229881
728,5.840407540679137,4.036006081606564
729,6.015639480148223,4.169200362452309
730,4.723994471016653,4.630930122163154
731,5.204636820248879,4.724762801277701
732,5.608904452934042,4.805227376224701
733,4.559230511297189,4.7270742619332085
734,5.2099131257234035,4.668744482582489
735,6.340796116188491,4.996227445195312
736,5.564384183991337,4.280434226023891
737,5.324627271003231,4.463348722466609
738,5.889487759640236,4.206962488489114
739,5.750381844410769,4.444761148088069
740,5.249779639763168,4.379330576108542
741,5.378871249965319,5.029306806856999
742,5.449245708793856,4.390016081992979
743,5.574044981448701,4.605822502733953
744,5.379060868156551,4.810713490842024
745,5.309935911673389,5.1165898641456975
746,4.72005329373837,3.761817784741285
747,5.401945676451353,4.656246564075061
748,5.669855229211494,5.219776011022057
749,5.461576013319196,4.308811122257145
750,4.755317989813682,4.384500768083432
751,4.903345827309881,4.43023415874913
752,5.604735413171563,4.411342397014816
753,4.721603949632822,4.614145562666085
754,5.182309346531034,4.477673489279435
755,5.088477041394332,4.599301556980931
756,5.876585809214181,4.591740978482823
757,5.355146633758434,5.010292257521501
758,5.315963921870314,4.357175756398404
759,5.5147336906135145,4.141254426522589
760,5.008962378270425,4.908451893729093
761,5.290143633817573,4.722389096336413
762,5.2919718370240165,4.5220117601503835
763,4.977588314495411,4.388641215522759
